time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.509072,0.607875913076,-0.646040418714,0.0305267025509,1.17140321412,-0.0654391056634,1.04370040676,-0.0179679279067
0.519061,0.608801431772,-0.645621580054,0.0305022908448,1.17205127489,-0.0656608386158,1.04336696509,-0.0177874576977
0.529050,0.609099431558,-0.64521257005,0.0304785944031,1.17245028191,-0.0661338274663,1.04324972693,-0.0174732264528
0.539039,0.609870929911,-0.644920304076,0.0305643118156,1.1728317703,-0.0664377009053,1.04335565854,-0.0169786661171
0.549027,0.611152446093,-0.644521192948,0.0305822996787,1.17325859045,-0.0665762049313,1.04317811488,-0.0168921488195
0.559016,0.612170659078,-0.643941432144,0.0306519371213,1.17396725458,-0.0668425115335,1.04251779674,-0.0167169808392
0.569005,0.612777841156,-0.643418978686,0.0306737264994,1.17463543428,-0.0668967128718,1.04233087652,-0.0162390422015
0.578994,0.61350663765,-0.642855781529,0.0306499985076,1.17505650798,-0.0667037535909,1.04215414356,-0.0160794113964
0.588983,0.61438949394,-0.642464627698,0.0305132094818,1.17543157432,-0.0666880609671,1.04193910771,-0.0162235205318
0.598972,0.615267027477,-0.642263276844,0.0303617498124,1.17592771134,-0.0669415162799,1.04187402959,-0.0162705005118
0.608961,0.616096804607,-0.641999930015,0.0302637038478,1.17652529178,-0.067141600667,1.04185489687,-0.0163991340785
0.618950,0.616708051719,-0.641649288478,0.030331873092,1.17704676902,-0.0671341274962,1.04174527977,-0.0164969107281
0.628938,0.617163314847,-0.64146060798,0.0306006331226,1.17733963148,-0.0671795463361,1.04137744919,-0.0160833948022
0.638927,0.617921608738,-0.641433481617,0.0306715012247,1.17761293768,-0.0675492237636,1.04073325387,-0.0156857969302
0.648916,0.618879591982,-0.641024794985,0.0306863802601,1.17810883164,-0.067949951513,1.04022048819,-0.0155239271073
0.658905,0.619941981753,-0.640570733088,0.0306778189961,1.17868167619,-0.0678689369325,1.0399600552,-0.0154552505384
0.668894,0.620396994107,-0.640109342904,0.0305637447188,1.17918962684,-0.06770603676,1.03986402581,-0.0157732317922
0.678883,0.620713072234,-0.640033597653,0.0304848237136,1.17950572927,-0.0678085295171,1.03991223612,-0.0151030904897
0.688872,0.621480006593,-0.640048710503,0.0307686102749,1.17959491685,-0.067729219575,1.04011243365,-0.0147485507747
0.698861,0.622547467369,-0.639567255767,0.0310071499099,1.18014418757,-0.0681157768849,1.03972627831,-0.0149456337708
0.708849,0.622921804768,-0.639286628446,0.030846751683,1.18048522361,-0.0686706392144,1.03972587732,-0.014805735063
0.718838,0.623203642671,-0.639244805675,0.0306617661861,1.18048380556,-0.0688583637925,1.03987919749,-0.0149903478109
0.728827,0.623813489007,-0.63905614539,0.0306758226266,1.18072393885,-0.0689787996593,1.04011284287,-0.015159555511
0.738816,0.624365392439,-0.638854362922,0.0304482789082,1.18107393302,-0.0690318106747,1.04041596941,-0.0150276319296
0.748805,0.624997538608,-0.638537867996,0.0303358528801,1.18142061465,-0.069112310943,1.04010569979,-0.0150480875844
0.758794,0.625804729828,-0.638158201046,0.030444357027,1.18178819157,-0.0690974465504,1.03967212455,-0.0152792568996
0.768783,0.626410047403,-0.637825951208,0.0305315215929,1.18199094628,-0.069056934239,1.03964930769,-0.0151341949441
0.778772,0.626952864811,-0.637702802313,0.0304673269643,1.18217423921,-0.0691997121288,1.03978816786,-0.0148513708191
0.788760,0.627703971383,-0.637626458923,0.0302809126112,1.18253983615,-0.0695070570354,1.03978601227,-0.0150896666305
0.798749,0.628252387576,-0.637325621618,0.0301334683139,1.18288993426,-0.0696652454554,1.03988029189,-0.0155727281777
0.808738,0.628438051233,-0.63726209209,0.0302025136388,1.18314819201,-0.0694713633243,1.0403237999,-0.0158366887107
0.818727,0.628757681075,-0.637584566577,0.0303496179686,1.18334469887,-0.0693150514555,1.04057594105,-0.0160585505075
0.828716,0.629379899535,-0.637192763469,0.0304141612754,1.18365852898,-0.0693151350718,1.04039087063,-0.0163025479433
0.838705,0.629564419309,-0.636720961569,0.0302075446604,1.18376007955,-0.0693367136686,1.04026823675,-0.0164062552804
0.848694,0.629928538528,-0.636830594119,0.029960668265,1.18384746483,-0.069246590445,1.04036962499,-0.0167779900781
0.858683,0.630580712722,-0.636750857689,0.030272953417,1.18393242565,-0.069071075891,1.04097009711,-0.0169547438277
0.868671,0.631047352121,-0.636607685815,0.0300280525726,1.18372531581,-0.0691630970402,1.04082795881,-0.017310595638
0.878660,0.631190320645,-0.636249622751,0.0297301987692,1.18418501686,-0.0693731617131,1.04049091748,-0.0174625862629
0.888649,0.631673246537,-0.636027669883,0.0296886909123,1.1848614215,-0.0694581478465,1.04033080734,-0.0174008039221
0.898638,0.632171712323,-0.636199322864,0.0298846290744,1.18483224051,-0.0694840718127,1.04062135961,-0.0174623905499
0.908627,0.632578088561,-0.636129856678,0.0299953228835,1.18464551535,-0.0694965594858,1.04090129829,-0.0177806792834
0.918616,0.632669298306,-0.6359581351,0.0297089434154,1.18454771784,-0.0695053812023,1.04078826554,-0.0180358675661
0.928605,0.632895728886,-0.635825110514,0.0292799634641,1.1845967038,-0.0695112305583,1.04064109703,-0.0180794045431
0.938594,0.633285785532,-0.635586786389,0.0291076281447,1.1848294874,-0.0695141499956,1.04057271624,-0.0182617493918
0.948582,0.633575896615,-0.635220968736,0.0291577478161,1.18487245017,-0.0696251286236,1.04039806855,-0.0186987834738
0.958571,0.633740169932,-0.634997304451,0.0293461261702,1.18465421353,-0.069830099448,1.04025161493,-0.0190153282917
