time,x,y,z,w_x,w_y,w_z,w_w
0.714727,0.781145971954,-0.456579159395,0.177093889623,0.251693764904,0.963285200019,-0.0373847062196,0.085640270159
0.715319,0.781145971954,-0.456579159395,0.177093889623,0.251693764904,0.963285200019,-0.0373847062196,0.085640270159
0.725465,0.781472233025,-0.456324315374,0.177395100209,0.25155271936,0.963311366998,-0.0369595102295,0.0859443668834
0.735467,0.780942498869,-0.455970885843,0.17678666183,0.251418060121,0.963420938782,-0.0367726437979,0.0851870085714
0.745578,0.780718711755,-0.4570069602,0.176917527267,0.252143764219,0.963216041477,-0.0371664310114,0.0851882386957
0.755500,0.780927899754,-0.456116251807,0.177126915464,0.25115484498,0.96346307224,-0.0373607857642,0.0852310035156
0.765482,0.780548699841,-0.456333456555,0.176857855567,0.251747467997,0.963340806407,-0.0369092928397,0.0850611966137
0.775424,0.780947574671,-0.456429926899,0.177124691599,0.251601591335,0.963347937416,-0.03704337565,0.0853532602492
0.785427,0.780495159116,-0.455887478424,0.176796424739,0.251681089988,0.963388967414,-0.0366356101721,0.084830174315
0.795437,0.781290441612,-0.456366781938,0.177509205517,0.251125120059,0.963413129296,-0.0373612732352,0.0858804496836
0.805465,0.78042941999,-0.456121468286,0.177019972072,0.251641800909,0.963391541484,-0.0368976844284,0.0848039074302
0.815491,0.780816950402,-0.456863155796,0.177454979368,0.251651169668,0.963312198072,-0.0374130606428,0.085449170529
0.825462,0.780879902563,-0.45653787944,0.177496883835,0.251789587668,0.963294041599,-0.0367551159091,0.085531598938
0.835486,0.781012174629,-0.456921092229,0.177689618191,0.251842743101,0.963233770506,-0.0373585423411,0.0857920475222
0.845503,0.780624919369,-0.457425526925,0.177444817761,0.252333104935,0.963137651245,-0.0371942373654,0.0855012141145
0.855542,0.781161644406,-0.456886300882,0.177865355447,0.252383438983,0.963103259461,-0.0365151699592,0.0860311205676
0.865479,0.780679064712,-0.457140712828,0.177304204134,0.252357625731,0.96315876444,-0.0368983263344,0.0853190291349
0.875433,0.78091626783,-0.457572152967,0.178109176128,0.252351241566,0.963087449779,-0.037136398735,0.086036636659
0.885449,0.780458026355,-0.457232431319,0.177297249726,0.252369709661,0.963157366907,-0.0371554439448,0.0851873770246
0.895463,0.780872359493,-0.458000124225,0.177747377643,0.252404483113,0.963074408427,-0.0376914733505,0.0857846931171
0.905461,0.781042470866,-0.457836439095,0.177710028178,0.252264385325,0.963125797062,-0.0370444033642,0.0859016362427
0.915494,0.780954766865,-0.457791360761,0.178011681674,0.252727055474,0.963000863739,-0.0371045745852,0.0859163687173
0.925438,0.780734485025,-0.458117271066,0.177668879757,0.252574766668,0.96305888549,-0.0371290297451,0.0857030073645
0.935432,0.780360130047,-0.459165555775,0.177796370584,0.253135092124,0.962906135986,-0.0374239650847,0.0856378727714
0.945398,0.780096734794,-0.458636620404,0.177012130801,0.252963868256,0.963007197249,-0.037495534957,0.0849735503705
0.955406,0.780583809941,-0.459286427593,0.177934535725,0.252740728152,0.962992547628,-0.0375622769786,0.0857703497325
0.965428,0.780710801064,-0.459529410246,0.177961155958,0.253327868203,0.962820380179,-0.0374405225122,0.0860239151464
0.975438,0.780547719898,-0.459477213286,0.177938620107,0.253537509568,0.962764184328,-0.0374860871765,0.086015404932
0.985515,0.780012953178,-0.460065648264,0.177467993597,0.25393165915,0.96271789632,-0.0374510548041,0.0853837401431
0.995496,0.780636216764,-0.460833990393,0.178133462116,0.25411199698,0.962583849979,-0.0377827083494,0.0862084201199
1.005488,0.78051959126,-0.460430087978,0.177892860737,0.25429102893,0.962549974926,-0.0375103391415,0.0861776817535
1.015457,0.779713734521,-0.461121966034,0.17769165869,0.254815366322,0.962476578321,-0.0377286389227,0.085349370678
1.025475,0.780034888073,-0.461424352522,0.177952889432,0.25485531828,0.962419758817,-0.0376192573512,0.08591720468
1.035732,0.7802604024,-0.461600147357,0.17793719807,0.25460331463,0.962450915714,-0.0380145168793,0.0861410675998
1.045425,0.780304944364,-0.461293649172,0.178695622789,0.254452426959,0.962484733225,-0.0374431676011,0.08645871803
1.055415,0.780189404853,-0.461496640194,0.178177832101,0.254805129529,0.96240820291,-0.0373645276242,0.0863057878294
1.065432,0.779549465842,-0.462183133902,0.178349143776,0.255214930553,0.962327027962,-0.0379934853574,0.0857235413871
1.075418,0.779956974606,-0.462954399002,0.178758685548,0.255402412282,0.962201098308,-0.037940995284,0.0865975466806
1.085492,0.779384318983,-0.462537726344,0.178461422011,0.255603043019,0.962215514259,-0.0380448912383,0.0857961232818
1.095431,0.779599650499,-0.463087893339,0.178750056773,0.255279800399,0.962252864127,-0.0385562732466,0.086110758804
1.105628,0.780197107963,-0.462147033187,0.17863224672,0.255452254814,0.962219250371,-0.037599037977,0.0863977550016
1.115505,0.780111968622,-0.462976292089,0.178593160665,0.255633011396,0.962135284253,-0.0379471280076,0.0866456793837
1.125476,0.779626298884,-0.463115005151,0.178722747191,0.256011874264,0.962060331856,-0.037935822734,0.0863638318912
1.135448,0.779714173924,-0.463795251588,0.179002521056,0.255777597114,0.962077250716,-0.038387701323,0.0866693074652
1.145445,0.779857802029,-0.463569284378,0.179102876641,0.25606949782,0.962004849126,-0.0381398316849,0.0867204461669
1.155430,0.779904442903,-0.464136191187,0.179561911972,0.256037321861,0.961976644286,-0.0383983702564,0.0870137392784
1.165476,0.779631847218,-0.464350610978,0.179326778388,0.256214948322,0.961958208903,-0.0384513477389,0.0866706319245
1.175544,0.779019872352,-0.464392794987,0.178814395284,0.256181549339,0.96203967113,-0.0384667537222,0.0858544920665
1.185432,0.779603626023,-0.463977278133,0.178469674201,0.25660581317,0.961897145878,-0.0379100294202,0.0864301282428
1.195443,0.779120194802,-0.464839901847,0.178916670698,0.256928699369,0.961776932116,-0.0388219833722,0.0864038766318
1.205442,0.778816897412,-0.464352274447,0.178781528734,0.256703032867,0.961903573627,-0.0382607727467,0.0859138011593
1.215488,0.778738816696,-0.464587760741,0.178935593415,0.256607211409,0.961922627858,-0.0387619792936,0.0857619147891
1.225517,0.778833807432,-0.465053184575,0.179153693113,0.256811486378,0.961837002443,-0.038579439859,0.0861920414863
1.235457,0.77927453702,-0.464949442925,0.179029695337,0.257005564665,0.961739525035,-0.0386735253465,0.0866578568456
1.245512,0.779510221247,-0.465485760357,0.179987728363,0.257264597088,0.96161518477,-0.0384830646565,0.0873511147043
1.255418,0.779214954792,-0.465713883457,0.179084039469,0.256490801783,0.961856732158,-0.0392716553063,0.0866131196361
1.265449,0.778904904105,-0.464573441631,0.178722941039,0.256838265649,0.961847712174,-0.0383915102924,0.0860765695273
1.275448,0.779049293774,-0.464522628884,0.179066302682,0.256621204221,0.961887413744,-0.0384331561298,0.0862615403059
1.285383,0.779185359689,-0.465313632672,0.179237628568,0.257348386607,0.961637138419,-0.0387406235541,0.0867466772288
1.295476,0.778824547596,-0.465306384504,0.179061226551,0.256837760655,0.961822261427,-0.0387123847828,0.0862186371393
1.305512,0.779163515593,-0.46547886519,0.17933895364,0.257233182285,0.961672541485,-0.0387333562206,0.0866991349483
1.315463,0.778588958238,-0.465133966752,0.178962986596,0.257923613802,0.961567558846,-0.0378981232773,0.086179878572
1.325483,0.778786217903,-0.464770619698,0.178790454467,0.256798526372,0.961874934102,-0.0383696189592,0.0859005258462
1.335461,0.77901985069,-0.464732319403,0.178714581255,0.25735382653,0.961704773031,-0.0380983029597,0.0862638789481
1.345459,0.779278679414,-0.464889692802,0.179481704494,0.256849646875,0.961797467884,-0.0382100366892,0.0866826555161
1.355489,0.778935309896,-0.464777135727,0.178751997493,0.256978963681,0.961790647619,-0.038619650772,0.0861921397374
1.365491,0.778573547387,-0.464606913886,0.178876371455,0.256784786127,0.961887903685,-0.0384927723186,0.0857411268755
1.375533,0.778980685098,-0.464383567744,0.179230025599,0.256613641018,0.961894792317,-0.0382355833968,0.0862895585781
1.385584,0.779144832975,-0.46477454754,0.179195529836,0.256869314131,0.961807007138,-0.038462943737,0.0864062407337
1.395552,0.779300093934,-0.464298819153,0.179159330507,0.256652577684,0.961878419932,-0.0381000884494,0.0864161032306
1.405460,0.778913677515,-0.464942305709,0.178853327747,0.256679315337,0.961875216658,-0.0386286635415,0.0861372335855
1.415530,0.778922584727,-0.464514100905,0.178702822499,0.256792918672,0.961876088329,-0.0382394934571,0.0859623682802
1.425546,0.7786593472,-0.465075076489,0.179024416106,0.257301010714,0.961720341954,-0.038516229224,0.0860620348619
1.435495,0.77871228475,-0.464140339668,0.178470862059,0.256525152903,0.961974376566,-0.0385763428935,0.0855102948596
1.445513,0.778564583846,-0.464986146443,0.178594881707,0.257289531068,0.961740485114,-0.0385354589937,0.0858624184121
