time,x,y,z,w_x,w_y,w_z,w_w
1.822812,0.822807957918,0.294083554309,0.269124948157,0.0579139396161,0.995317601752,0.00321379161683,0.0773208819417
1.832795,0.823965040893,0.293017641824,0.267386006366,0.0582677156874,0.995266861404,0.00325850034172,0.0777054057034
1.842739,0.824569134881,0.292846902322,0.265835828379,0.0588464880259,0.995232424154,0.00364690966055,0.0776930679608
1.852815,0.825804554388,0.292392241922,0.26384930372,0.0588177551122,0.995191909685,0.00421177264178,0.0782035520448
1.862818,0.826915880816,0.291325300865,0.262175796748,0.05950129217,0.995132408425,0.00432386435915,0.0784371731304
1.872814,0.827804095691,0.290989204746,0.260619510113,0.0603757638663,0.995050658374,0.00457520033305,0.0787910017065
1.882759,0.829006630954,0.290065394812,0.258510037461,0.060754477493,0.994997578805,0.00495621619907,0.0791463679439
1.892816,0.829473085724,0.289608180107,0.256168115287,0.0609351040007,0.995027057081,0.00496937741077,0.0786344330753
1.902820,0.830599408962,0.289214084784,0.254697397035,0.0615359672452,0.994945011884,0.00536943034338,0.0791764944929
1.912754,0.831365261379,0.288271082138,0.252489861742,0.0624202910309,0.994902406181,0.00523735164943,0.0790283467556
1.922814,0.83197353305,0.287048634067,0.249486529351,0.0623584457973,0.994963796445,0.00502677349297,0.0783147466936
1.932803,0.832986401584,0.286167040869,0.247877576688,0.0629180683088,0.994892140459,0.00493884728543,0.0787816813733
1.942814,0.833418194613,0.285067383322,0.24547125767,0.0634057403346,0.994905148134,0.00486705912987,0.078228959121
1.952735,0.834306221612,0.284522223773,0.242814419908,0.0642030964575,0.994866140487,0.00524407432443,0.0780501415885
1.962818,0.834990298382,0.283323939267,0.240933350578,0.0648049467405,0.994825350927,0.00490557705997,0.0780946563175
1.972713,0.835848146628,0.282682971146,0.238316764544,0.0652959708279,0.994816119975,0.00502063079326,0.0777953526725
1.982742,0.836934998592,0.282158256476,0.236688377526,0.065079873128,0.994783652554,0.00517481690954,0.0783793084656
1.992817,0.837534182655,0.281160292774,0.2338393542,0.0659724124098,0.994761424117,0.00494365060849,0.077928879162
2.002791,0.838662479929,0.280281079436,0.231788073663,0.0664383362976,0.994699226561,0.00476716718638,0.07833690233
2.012791,0.83843859501,0.279524873816,0.228667137558,0.0664450339177,0.994815906364,0.00501546641669,0.0768193661046
2.022798,0.839457822128,0.279089812817,0.226297169185,0.0670456311158,0.994768116747,0.00490639679827,0.0769233678544
2.032796,0.840038015708,0.278586464504,0.224040933615,0.0678437039079,0.994734317171,0.00566345113891,0.0766080635678
2.042810,0.840542997327,0.27752133033,0.221752114331,0.0683335219265,0.994717153736,0.00596712466867,0.0763721629139
2.052768,0.841700529656,0.278137096674,0.219987830199,0.0682461856112,0.994690044861,0.00683456107116,0.0767297959009
2.062807,0.842173360066,0.277185548519,0.216751210061,0.0685563112049,0.994709733511,0.00640548044792,0.0762335101679
2.072817,0.843246840881,0.27625575982,0.214326316364,0.0697319298269,0.994613918237,0.00677491978492,0.0763852870268
2.082793,0.844064627444,0.276076457215,0.212061436493,0.0702652728339,0.994572665718,0.00744858287041,0.076370954252
2.092612,0.843961158261,0.275712776465,0.209045326902,0.0707053258071,0.994624851829,0.0073508334018,0.0752869595298
2.102582,0.845265526463,0.275481652023,0.207195610007,0.071002365276,0.994545559708,0.0080205296019,0.0759833198442
2.112738,0.845677885125,0.274767416769,0.204930922865,0.0717869392229,0.994516871301,0.00832639535753,0.0755876920854
2.122752,0.846014082563,0.273720929878,0.201711191429,0.0720827958555,0.994551687402,0.00834301415482,0.0748425396627
2.132826,0.846849367627,0.273030938477,0.199758338583,0.072942329781,0.99447639696,0.00896197059815,0.0749386115361
2.142813,0.847435303485,0.272897602283,0.197177443856,0.0738042292645,0.994421404705,0.00964884498355,0.0747389148802
2.152811,0.847806173863,0.272099634874,0.194246863609,0.0739616939839,0.994449315137,0.00978942838409,0.0741916069278
2.162757,0.848528105391,0.272273449551,0.192802056788,0.0741654712769,0.994403776131,0.0101385232066,0.0745508097433
2.172815,0.849062566528,0.2709152826,0.190111209407,0.0750435053795,0.994366956885,0.010057455618,0.0741732764658
2.182772,0.849541362004,0.270920122937,0.18788066182,0.0753520812194,0.994354062376,0.0107187624442,0.0739403179824
2.192820,0.849674703011,0.270434360139,0.184777838477,0.0759308365428,0.994363607558,0.0112345914733,0.0731389634845
2.202796,0.850452117605,0.269581036242,0.183058899859,0.0760511140302,0.9943390535,0.0108889080315,0.073399635023
2.212808,0.851397282287,0.269912126682,0.181160369546,0.0766212980995,0.994248334579,0.0120233954814,0.0738570499443
2.222810,0.8516893509,0.269160473153,0.178182520052,0.0772983142206,0.994236629809,0.0120853600233,0.0732969210693
2.232841,0.852598900355,0.268614701779,0.176011498749,0.0771585213765,0.994213154746,0.0124200880873,0.0737055419991
2.242814,0.853669842462,0.2680333114,0.174152124076,0.0785329458615,0.994051365083,0.0132235374491,0.0742939973946
2.252768,0.85420947208,0.267586186675,0.171307151345,0.0788488491533,0.994046044273,0.0135492030888,0.073971210271
2.262820,0.855068663176,0.267832539939,0.169098206929,0.078885520042,0.994010177936,0.0140140414757,0.0743266273211
2.272778,0.85554725613,0.268123685463,0.16690991011,0.0788012715234,0.994005479457,0.0145927748588,0.0743674481059
2.282746,0.856377114089,0.267434939553,0.164498697232,0.0784540382664,0.994004439324,0.0145298588091,0.074759759808
2.292809,0.857069415747,0.266802237031,0.162234063349,0.0793870952103,0.993913785563,0.0148216485104,0.0749225915029
2.302756,0.857917921541,0.267429537479,0.160081438422,0.07874659604,0.993925986651,0.0153562483818,0.075327898604
2.312803,0.858765590317,0.266944854941,0.157965795871,0.0793577453464,0.993834559376,0.0161752608489,0.0757203920951
2.322708,0.859270071412,0.26612080935,0.155576373364,0.0801077117149,0.993780509652,0.0160217481315,0.0756726948481
2.332810,0.860246794788,0.264910283336,0.15345817166,0.0815854655423,0.993616291057,0.0162230017829,0.0762055914667
2.342787,0.860569494368,0.265308774388,0.150923866515,0.0810115421383,0.993670403217,0.0165386758807,0.0760442766527
2.352845,0.861599212032,0.265813848906,0.149141098133,0.0815612300231,0.993559472281,0.0174084504653,0.0767091040844
2.362812,0.862258985425,0.265726736811,0.146536497118,0.0810577655175,0.993592876122,0.0176061906753,0.0767649478483
2.372711,0.862510482479,0.265381578414,0.144325809959,0.0815768042322,0.993563240362,0.0177939752704,0.0765551230005
2.382774,0.862522838982,0.264184514202,0.141389995543,0.0821769620802,0.993574798986,0.0174692716732,0.0758346244852
2.392836,0.863147375389,0.265320999692,0.139273220265,0.0812091293475,0.993620211942,0.0185917959783,0.076015109379
2.402823,0.863583837993,0.264186535459,0.136866787333,0.082522820449,0.993518758279,0.0184361433419,0.0759642657569
2.412808,0.864225548082,0.265276542243,0.134993991432,0.0828080509364,0.993461152849,0.0198326861778,0.076055433984
2.422713,0.864564578759,0.265270855502,0.132299327262,0.0831205742888,0.993445135556,0.0199179344344,0.0759013086676
2.432803,0.86433640791,0.264918307828,0.129264080688,0.0839217573958,0.993444089428,0.020256675093,0.0749376202557
2.442810,0.864740108842,0.26453413087,0.127233769594,0.0838727433152,0.993445027059,0.0202181753397,0.0749904428981
2.452814,0.864800363114,0.264648035579,0.123980680217,0.0843237219972,0.993458179533,0.0205038295778,0.0742290266736
2.462810,0.865322455669,0.264215825957,0.12236005664,0.0837292294385,0.993491625973,0.0204002796822,0.0744824398697
2.472713,0.865460444394,0.264099548756,0.120531633022,0.0849576045001,0.993397375955,0.02093521528,0.0741995663314
2.482811,0.865227629933,0.264660901958,0.117269720754,0.0852684681337,0.993430693157,0.0214954979278,0.0732303885257
2.492807,0.866212561282,0.264094916823,0.115203116758,0.0857721784642,0.993338085657,0.0217903783669,0.0738089452201
2.502811,0.865733212331,0.264384004224,0.112642993518,0.0856158954644,0.993420464091,0.021684800757,0.0729072656546
2.512707,0.866420890576,0.264445400144,0.110537886514,0.0859648809855,0.993352446565,0.0223011816429,0.0732366946156
2.522844,0.866496068965,0.265003507466,0.107551101824,0.0858987287805,0.993392211686,0.0227388294679,0.0726379225276
2.532750,0.86673269264,0.263723093476,0.105234934224,0.0864253636922,0.993356942358,0.0226741207762,0.0725156936615
2.542738,0.866858264617,0.264204147597,0.102347090024,0.0863785657063,0.993386436798,0.0228059597508,0.0721250218192
2.552836,0.867777039175,0.264012326151,0.100125193924,0.0865430879589,0.99332662589,0.0227920032164,0.0727532323302
2.562789,0.867932314817,0.263938188407,0.0977101670999,0.0864632306623,0.993335835457,0.0232658857318,0.0725722143843
2.572738,0.868214645207,0.263814207254,0.0952397723106,0.0867471772309,0.993308785392,0.0233558367461,0.0725747131971
2.582766,0.868673139228,0.264268878098,0.0928561900544,0.0862998147828,0.993326756721,0.023425738429,0.0728390769424
2.592757,0.869029132809,0.263623017278,0.0906504610428,0.0865892934096,0.993302033755,0.0232849195505,0.0728778191735
2.602839,0.869734357553,0.263018348152,0.0882630480009,0.086458815123,0.993283517622,0.0230332793558,0.0733634442308
2.612765,0.870388733545,0.263278506652,0.0864380747667,0.0866252612394,0.993218027546,0.0232751977394,0.073974854133
2.622823,0.871467557659,0.264296409319,0.0841683918023,0.0865058646828,0.993139414998,0.0242097711964,0.0748647095175
2.632812,0.872001970218,0.263964310506,0.0816944740721,0.0861982466931,0.993142054753,0.0238378929602,0.0753025644183
2.642761,0.872768045211,0.264037579394,0.0796296007858,0.0863247588446,0.99307569442,0.0242805590577,0.0758891007639
2.652820,0.872999300853,0.264259959521,0.0762752399428,0.0863676967992,0.993077158625,0.0246460003912,0.0757030556326
2.662803,0.874390164283,0.263313290231,0.0750180851416,0.0868194633069,0.992918671389,0.0246077386191,0.0772615816428
2.672807,0.874959644637,0.264384830664,0.0727851703678,0.0860172291349,0.992950929156,0.0247389707223,0.0777011705751
2.682814,0.875804869683,0.263278461317,0.0702387925712,0.0861872375318,0.992877260208,0.024577334427,0.0785013431788
2.692817,0.876930794725,0.263924960807,0.0683569995416,0.0860693499597,0.992788763778,0.024647820986,0.0797183945753
2.702824,0.878206605149,0.264357023639,0.0660471454645,0.085635008353,0.992693197551,0.0257121027336,0.0810293073673
2.712744,0.878647006799,0.264629957757,0.0635142035014,0.0858163181648,0.992641515936,0.0257375872639,0.0814613833555
2.722799,0.879475695296,0.263830438444,0.0613419785578,0.0859821347096,0.992551073081,0.025737292896,0.0823834424597
2.732816,0.881007665018,0.265584114062,0.0593908259261,0.0855869642011,0.992428572669,0.0267561307767,0.0839315743621
2.742813,0.881868210238,0.264340054942,0.0572505397704,0.0858104612251,0.99233227221,0.0263887893314,0.084952092805
2.752812,0.883123605612,0.2650210747,0.0556465085679,0.0864137662334,0.992151278957,0.02717295539,0.0861982085934
2.762790,0.883847256726,0.265817757249,0.0530979639382,0.0858758332468,0.99211046617,0.0280425216309,0.0869239964596
2.772810,0.885373737147,0.265191288843,0.0510717239345,0.0861767870997,0.991934493689,0.0278781362838,0.0886697869227
2.782743,0.885820685333,0.265579764484,0.048859738946,0.085858344287,0.991909472183,0.0286061323907,0.0890260237158
2.792816,0.887303755197,0.265850818335,0.0468421249171,0.0861163214291,0.991729327319,0.02883809191,0.0906933568306
2.802795,0.887854687851,0.266506790107,0.0442673266159,0.0862732582001,0.991644063166,0.029569447033,0.0912393813477
2.812810,0.888595418032,0.266482578363,0.0420491935283,0.0863102423428,0.991546726456,0.0297746226276,0.0921905806921
2.822826,0.889239921304,0.267493970042,0.0395246951092,0.0861531847475,0.991479232112,0.0308192047012,0.0927185939824
2.832825,0.890286805603,0.26758962044,0.0378101808815,0.086674011304,0.991309660636,0.0313534018231,0.09386019757
2.842764,0.891178673131,0.268045070324,0.0360615118261,0.086611991807,0.991189802633,0.0320192740178,0.0949521148932
2.852738,0.891555173596,0.26749991761,0.0334701012597,0.0869167915937,0.99112470223,0.0321529157774,0.0953073238283
2.862813,0.892492026778,0.268205410051,0.0316005138476,0.0865361128122,0.991049081462,0.0326639745503,0.0962615399813
2.872811,0.892378761185,0.267285219558,0.0283787408876,0.0868540008226,0.99105362984,0.0318492215152,0.0962014158489
2.882812,0.8932176175,0.267759597493,0.0271562764766,0.0864866616749,0.990976323807,0.0323810829163,0.0971465309465
2.892796,0.894108817206,0.268348103853,0.0251983533646,0.0864645873412,0.990863032778,0.032928082136,0.0981329038465
2.902802,0.893993649924,0.268029302841,0.0224158390356,0.0858107561342,0.990940481904,0.0326218534316,0.0980269867648
2.912804,0.894718312552,0.267414918741,0.0206446452282,0.0859915365881,0.990855195455,0.0323878849488,0.0988051728546
2.922794,0.894589315903,0.268047999278,0.0178516028076,0.085799556614,0.990878316912,0.0324006478847,0.0987359872308
2.932727,0.895053816109,0.266882712567,0.015796300138,0.0860915647437,0.990800987599,0.032116525407,0.0993487506119
2.942743,0.89550407334,0.267411050603,0.0142972980299,0.0857789348847,0.990771885371,0.0323216538974,0.0998416555229
2.952814,0.89549066692,0.268320482138,0.0118421664083,0.0842506127353,0.990898800567,0.0322160753222,0.0999175949441
2.962814,0.895316220365,0.267476412053,0.00932315595663,0.0855555076898,0.990806146469,0.0321556933706,0.0997469127737
2.972794,0.896130554247,0.266908827254,0.00749068468311,0.0844778025026,0.990824320626,0.0315411203313,0.100676830844
2.982816,0.896321159825,0.26777710236,0.00579915840206,0.0847699581282,0.990763147705,0.0319866607679,0.100892481791
2.992810,0.896446207943,0.267555203334,0.00367953828855,0.0839041883779,0.990824142337,0.0316422002891,0.101125552142
3.002814,0.896839618994,0.266315908676,0.00179166341582,0.0846305725049,0.990724615882,0.0309246161706,0.101715632018
3.012764,0.897381919053,0.267672636992,7.00276465344e-05,0.0834633020374,0.990742270365,0.0313692907332,0.102369910252
3.022754,0.89758194337,0.267815381374,-0.00209177722102,0.0837890876613,0.990671400618,0.0318190340624,0.102650444994
3.032813,0.897279378955,0.267811684415,-0.00417149450419,0.0840746482571,0.990672734445,0.0319577322248,0.102360588602
3.042818,0.897414844863,0.267929901616,-0.00615542189531,0.0841750023149,0.990629881201,0.0323331626918,0.102574724214
