time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.497911,0.801534949891,-1.04976863831,-0.806388001283,1.09231182464,0.575147674921,1.51073430191,-0.824790026453
0.507886,0.802115839449,-1.04882341295,-0.805849444287,1.09359491081,0.576284870321,1.51087897195,-0.823267005126
0.517860,0.80297254558,-1.04778736902,-0.805370549547,1.09465099034,0.577625786035,1.51087263441,-0.821534099462
0.527835,0.803699375058,-1.04682477996,-0.804948350062,1.09545892623,0.579015504895,1.51081271674,-0.820077023458
0.537809,0.804141783864,-1.0459449193,-0.804599199892,1.09612660568,0.580611185844,1.51041771973,-0.819168461077
0.547784,0.804592068749,-1.04511260701,-0.804313470344,1.09676125055,0.582552070289,1.50969175775,-0.818498210939
0.557759,0.805357490305,-1.04434789912,-0.803986248598,1.09739973733,0.584724786434,1.50901428391,-0.817580910618
0.567733,0.80619568046,-1.04373506598,-0.803458153908,1.09805386395,0.586723544751,1.50876589283,-0.816391738786
0.577708,0.806360376037,-1.04312860876,-0.803029657233,1.09908919968,0.588225234574,1.50839604588,-0.815376673723
0.587682,0.806247239817,-1.04216904918,-0.802490299128,1.1000495754,0.589976443618,1.50779159809,-0.814428893236
0.597657,0.806332184838,-1.04128580811,-0.801751740034,1.10045285575,0.592023761473,1.5071308927,-0.813465716476
0.607632,0.806559548776,-1.04056572152,-0.801330374453,1.10050689385,0.594046330679,1.50646613412,-0.812481937047
0.617606,0.806893396575,-1.03997868262,-0.801142655196,1.10044556334,0.595776721726,1.50587737592,-0.811365169686
0.627581,0.807287791332,-1.03948020568,-0.800789617588,1.10042145497,0.597104852496,1.50529281047,-0.810220734269
0.637555,0.807668278027,-1.03904530103,-0.800104153881,1.10047091417,0.598209263214,1.50456432778,-0.809362762763
0.647530,0.807982226715,-1.03862850523,-0.799608664541,1.10051945786,0.599586613096,1.5037613184,-0.808926571824
0.657504,0.80842926499,-1.03802292178,-0.799590113377,1.10043251735,0.600592727762,1.50307590635,-0.808206994902
0.667479,0.808994847354,-1.03749338065,-0.799350549868,1.10014339731,0.601347280622,1.50231706977,-0.80695092479
0.677454,0.809602776513,-1.03686989812,-0.799054120641,1.09980614087,0.602470053184,1.50160773288,-0.805829568224
0.687428,0.809939497659,-1.03613460457,-0.798727706286,1.09941741697,0.603471406271,1.50114389459,-0.805085509711
0.697403,0.810088239608,-1.03535790649,-0.798361478673,1.09893435679,0.604266712837,1.50095472474,-0.804567551491
0.707377,0.810364063434,-1.03459017572,-0.797999754056,1.09837100947,0.605030043417,1.50090468498,-0.804061454006
0.717352,0.810902772237,-1.03383504269,-0.79776243211,1.09777785878,0.60576534828,1.50076737252,-0.80344895484
0.727327,0.811232131256,-1.03318533639,-0.797741194131,1.09703195608,0.606112587458,1.50030562121,-0.802413642375
0.737301,0.811201177354,-1.03260964346,-0.797826979689,1.09611966091,0.606579732208,1.49947951149,-0.801538432154
0.747276,0.811264570855,-1.03205078855,-0.797674893157,1.09499868525,0.607402563644,1.49879500926,-0.800827846232
0.757250,0.811386970888,-1.03156374818,-0.797415119677,1.09390640099,0.60809744959,1.4983337427,-0.799937739631
0.767225,0.811575063154,-1.03106291741,-0.797160860521,1.09294721072,0.608514768709,1.49797371234,-0.798734799936
0.777200,0.811817611829,-1.03042084681,-0.797017646663,1.09205415003,0.608835939373,1.49759178802,-0.797345525937
0.787174,0.81200076711,-1.02963708876,-0.796991469727,1.09110548948,0.609219757936,1.49709926073,-0.795868622968
0.797149,0.811975001259,-1.02891919162,-0.79695352579,1.09005498126,0.609538720728,1.49642366199,-0.794182623034
0.807123,0.81220928697,-1.0283936941,-0.796952950977,1.08883801015,0.610004776192,1.49560296503,-0.792653910674
0.817098,0.812501606662,-1.02782460648,-0.796955277432,1.08723906744,0.610847657305,1.49472576107,-0.791532497388
0.827073,0.812647703133,-1.02687423479,-0.796886540074,1.08563471471,0.611340510878,1.49392220933,-0.790127999924
0.837047,0.812570216739,-1.02596225331,-0.79688640739,1.08410589704,0.611722050012,1.49286071282,-0.788485786884
0.847022,0.812550015553,-1.0250706262,-0.796914262917,1.08251486207,0.612193215854,1.49158857365,-0.78676800353
0.856996,0.812816875024,-1.02406165417,-0.796849146699,1.08073488718,0.612692820321,1.4903318927,-0.784956259881
0.866971,0.81329396031,-1.02296257723,-0.796609670702,1.07878466876,0.613102514216,1.48920576163,-0.782958770066
0.876945,0.813624477893,-1.02200667619,-0.796233854568,1.07681743247,0.613641622405,1.48804073218,-0.780964034186
0.886920,0.813741832057,-1.02094282164,-0.795885370778,1.07489615099,0.614119288308,1.4870565144,-0.779004320363
0.896895,0.813873197016,-1.01981922946,-0.79573669057,1.07279935697,0.614899109498,1.48619382334,-0.777244907321
0.906869,0.813976250362,-1.0189163031,-0.795781299263,1.0706812409,0.615426706966,1.48512857341,-0.775634633245
0.916844,0.813994763739,-1.01788890453,-0.795787251287,1.06870924704,0.615570716359,1.48406281831,-0.773870519572
0.926818,0.813944701667,-1.01669474763,-0.795901767062,1.06668883933,0.615600433453,1.48313367715,-0.771795554937
0.936793,0.814046810092,-1.01552090608,-0.796182595143,1.06448061037,0.615738883801,1.48230693575,-0.769561801228
0.946768,0.814512763813,-1.01447285176,-0.79636983824,1.06225267143,0.615933538679,1.48146863431,-0.767524251027
0.956742,0.81483914655,-1.01327890851,-0.796414639363,1.06016361391,0.616154755591,1.48065865312,-0.765821957873
0.966717,0.814813703727,-1.0118627274,-0.796272368958,1.05766472811,0.616070095458,1.48020317665,-0.764237430652
