time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.571054,-0.00460194236366,-0.554917550018,-0.00421844716668,0.745514662912,-0.00383495196971,1.25287880851,-0.00460194236366,0.0,0.907349636034,-0.878204001064,-0.6964272777,0.875903029883,0.534592304578,1.14856811493,-0.392699081699,96.0848312378
0.571221,-0.00460194236366,-0.554917550018,-0.00421844716668,0.745514662912,-0.00383495196971,1.25287880851,-0.00460194236366,0.0,0.907349636034,-0.878204001064,-0.6964272777,0.875903029883,0.534592304578,1.14856811493,-0.392699081699,96.0848312378
0.581354,-0.0053689327576,-0.555301045215,-0.00383495196971,0.745514662912,-0.00345145677274,1.2532623037,-0.00498543756063,0.0,0.908116626428,-0.87743701067,-0.696043782503,0.875903029883,0.535742790169,1.14665063894,-0.394233062487,96.0848312378
0.591350,-0.00498543756063,-0.555684540411,-0.00383495196971,0.745514662912,-0.00345145677274,1.2532623037,-0.00498543756063,0.0,0.908116626428,-0.876670020277,-0.696043782503,0.875519534686,0.535742790169,1.14665063894,-0.39500005288,96.0848312378
0.601326,-0.0053689327576,-0.555684540411,-0.00345145677274,0.745514662912,-0.00383495196971,1.2532623037,-0.0053689327576,0.0,0.907349636034,-0.877053515473,-0.696810772897,0.875519534686,0.537660266154,1.14588364855,-0.395383548077,96.0848312378
0.611351,-0.0053689327576,-0.555684540411,-0.00345145677274,0.745514662912,-0.00345145677274,1.2532623037,-0.00498543756063,0.0,0.906966140837,-0.875519534686,-0.6964272777,0.875519534686,0.539577742139,1.14473316296,-0.395767043274,96.0848312378
0.621408,-0.0053689327576,-0.555301045215,-0.00345145677274,0.745898158109,-0.00306796157577,1.2532623037,-0.0053689327576,0.0,0.907349636034,-0.875903029883,-0.696043782503,0.874752544292,0.539961237336,1.14511665816,-0.395767043274,96.0848312378
0.631432,-0.0053689327576,-0.555301045215,-0.00421844716668,0.745898158109,-0.00383495196971,1.2532623037,-0.00498543756063,0.0,0.907733131231,-0.874369049095,-0.696043782503,0.875136039489,0.541495218124,1.14281568697,-0.394616557684,96.0848312378
0.641298,-0.0053689327576,-0.554917550018,-0.00383495196971,0.745898158109,-0.00345145677274,1.25287880851,-0.00460194236366,0.0,0.907349636034,-0.873985553898,-0.697194268094,0.873985553898,0.543412694108,1.14243219178,-0.39500005288,96.0848312378
0.651318,-0.0053689327576,-0.554917550018,-0.00421844716668,0.745898158109,-0.00383495196971,1.2532623037,-0.00498543756063,0.0,0.907349636034,-0.873218563504,-0.696043782503,0.873985553898,0.544946674896,1.14281568697,-0.395767043274,96.0848312378
0.661285,-0.0053689327576,-0.554917550018,-0.00383495196971,0.745131167715,-0.00345145677274,1.2536457989,-0.0053689327576,0.0,0.908116626428,-0.871684582716,-0.6964272777,0.874369049095,0.546480655684,1.14281568697,-0.396150538471,96.0848312378
0.671329,-0.0053689327576,-0.555684540411,-0.00345145677274,0.745514662912,-0.00383495196971,1.2536457989,-0.00421844716668,0.0,0.907349636034,-0.870917592322,-0.696810772897,0.87245157311,0.548014636472,1.1401312206,-0.396534033668,96.0848312378
0.681343,-0.0053689327576,-0.554917550018,-0.00421844716668,0.746281653306,-0.00345145677274,1.2532623037,-0.0053689327576,0.0,0.907349636034,-0.870534097125,-0.696043782503,0.873218563504,0.548398131669,1.13859723981,-0.395767043274,96.0848312378
0.691342,-0.00498543756063,-0.555684540411,-0.00383495196971,0.745898158109,-0.00345145677274,1.25287880851,-0.00460194236366,0.0,0.907733131231,-0.869767106731,-0.6964272777,0.87245157311,0.549165122063,1.13744675422,-0.395383548077,96.0848312378
0.701419,-0.0053689327576,-0.555684540411,-0.00421844716668,0.746281653306,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.907733131231,-0.869383611534,-0.696043782503,0.870917592322,0.548781626866,1.13591277343,-0.396534033668,96.0848312378
0.711383,-0.00498543756063,-0.554917550018,-0.00383495196971,0.745514662912,-0.00345145677274,1.2532623037,-0.0053689327576,0.0,0.906199150443,-0.867849630746,-0.695276792109,0.870534097125,0.548781626866,1.13552927823,-0.39500005288,96.0848312378
0.721314,-0.0053689327576,-0.554917550018,-0.00421844716668,0.745898158109,-0.00345145677274,1.25287880851,-0.00498543756063,0.0,0.906199150443,-0.867849630746,-0.696810772897,0.870150601928,0.549165122063,1.13322830705,-0.394616557684,96.0848312378
0.731332,-0.0053689327576,-0.555684540411,-0.00421844716668,0.746281653306,-0.00345145677274,1.25287880851,-0.00575242795457,0.0,0.90658264564,-0.867082640352,-0.6964272777,0.869000116337,0.548014636472,1.13246131666,-0.395383548077,96.0848312378
0.741331,-0.00575242795457,-0.555684540411,-0.00421844716668,0.745898158109,-0.00345145677274,1.25287880851,-0.0053689327576,0.0,0.907349636034,-0.865165164367,-0.6964272777,0.86861662114,0.548014636472,1.13054384067,-0.395767043274,96.0848312378
0.751353,-0.0053689327576,-0.555301045215,-0.00460194236366,0.745514662912,-0.00460194236366,1.25287880851,-0.00498543756063,0.0,0.906966140837,-0.86478166917,-0.6964272777,0.867849630746,0.548398131669,1.12939335508,-0.395383548077,96.0848312378
0.761310,-0.00498543756063,-0.555301045215,-0.00460194236366,0.745898158109,-0.00345145677274,1.25287880851,-0.00498543756063,0.0,0.906966140837,-0.864398173973,-0.6964272777,0.867082640352,0.548781626866,1.1267088887,-0.396917528865,96.0848312378
