time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.654270,-0.00498543756063,-0.555684540411,-0.00421844716668,0.745131167715,-0.00383495196971,1.2532623037,-0.00498543756063,0.0,0.54571366529,-0.972543819519,-0.727873883852,0.967174886762,0.570640853093,1.04694188773,-0.572941824275,96.0848312378
0.654375,-0.00498543756063,-0.555684540411,-0.00421844716668,0.745131167715,-0.00383495196971,1.2532623037,-0.00498543756063,0.0,0.54571366529,-0.972543819519,-0.727873883852,0.967174886762,0.570640853093,1.04694188773,-0.572941824275,96.0848312378
0.664444,-0.00575242795457,-0.555684540411,-0.00421844716668,0.744747672518,-0.00383495196971,1.2536457989,-0.00498543756063,0.0,0.547631141275,-0.972160324322,-0.728257379049,0.967174886762,0.57102434829,1.04770887813,-0.572174833881,96.0848312378
0.674468,-0.0053689327576,-0.555684540411,-0.00421844716668,0.744364177321,-0.00383495196971,1.2540292941,-0.0053689327576,0.0,0.551082598048,-0.972160324322,-0.727873883852,0.967174886762,0.570640853093,1.04809237332,-0.572558329078,96.0848312378
0.684501,-0.0053689327576,-0.555684540411,-0.00383495196971,0.745131167715,-0.00460194236366,1.2536457989,-0.00460194236366,0.0,0.554917550018,-0.971776829125,-0.727873883852,0.967174886762,0.57102434829,1.04847586852,-0.572174833881,96.0848312378
0.694486,-0.0053689327576,-0.555301045215,-0.00383495196971,0.745131167715,-0.00345145677274,1.25287880851,-0.00460194236366,0.0,0.557985511593,-0.972543819519,-0.727873883852,0.967941877156,0.570640853093,1.04847586852,-0.571791338684,96.0848312378
0.704443,-0.00575242795457,-0.554917550018,-0.00421844716668,0.744747672518,-0.00421844716668,1.2536457989,-0.00498543756063,0.0,0.561053473169,-0.972160324322,-0.727873883852,0.967941877156,0.570257357896,1.04694188773,-0.572941824275,96.0848312378
0.714443,-0.0053689327576,-0.554917550018,-0.00421844716668,0.744364177321,-0.00383495196971,1.2540292941,-0.00460194236366,0.0,0.565655415533,-0.972543819519,-0.727490388655,0.967558381959,0.570640853093,1.04809237332,-0.573708814669,96.0848312378
0.724454,-0.00498543756063,-0.555301045215,-0.00460194236366,0.744747672518,-0.00421844716668,1.2536457989,-0.00498543756063,0.0,0.569490367502,-0.972160324322,-0.728257379049,0.967174886762,0.570640853093,1.04770887813,-0.572174833881,96.0848312378
0.734482,-0.00460194236366,-0.554534054821,-0.00421844716668,0.744364177321,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.572174833881,-0.972160324322,-0.727490388655,0.967174886762,0.571407843487,1.04847586852,-0.572174833881,96.0848312378
0.744433,-0.0053689327576,-0.554917550018,-0.00421844716668,0.745131167715,-0.00421844716668,1.2532623037,-0.00460194236366,0.0,0.575242795457,-0.972543819519,-0.728640874246,0.966791391565,0.57102434829,1.04694188773,-0.572941824275,96.0848312378
0.754439,-0.00575242795457,-0.554917550018,-0.00421844716668,0.745131167715,-0.00383495196971,1.2536457989,-0.00498543756063,0.0,0.579844737821,-0.971393333928,-0.727873883852,0.966791391565,0.570257357896,1.04770887813,-0.572174833881,96.0848312378
0.764471,-0.00575242795457,-0.555301045215,-0.00383495196971,0.743597186927,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.584446680184,-0.972927314716,-0.728257379049,0.967174886762,0.570640853093,1.04770887813,-0.572941824275,96.0848312378
0.774432,-0.00498543756063,-0.555301045215,-0.00383495196971,0.744747672518,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.586747651366,-0.972160324322,-0.727873883852,0.967941877156,0.569873862699,1.04770887813,-0.572941824275,96.0848312378
0.784478,-0.0053689327576,-0.555301045215,-0.00460194236366,0.744747672518,-0.00345145677274,1.2536457989,-0.00421844716668,0.0,0.590966098533,-0.972543819519,-0.727873883852,0.967941877156,0.57102434829,1.04770887813,-0.571791338684,96.0848312378
0.794481,-0.00498543756063,-0.555301045215,-0.00421844716668,0.744364177321,-0.00421844716668,1.2532623037,-0.00460194236366,0.0,0.5951845457,-0.972160324322,-0.727873883852,0.967941877156,0.57102434829,1.04770887813,-0.572558329078,96.0848312378
0.804465,-0.00498543756063,-0.555301045215,-0.00345145677274,0.744747672518,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.598636002472,-0.972160324322,-0.727873883852,0.966791391565,0.569873862699,1.04655839253,-0.572174833881,96.0848312378
0.814475,-0.00498543756063,-0.555684540411,-0.00460194236366,0.744364177321,-0.00383495196971,1.2536457989,-0.00498543756063,0.0,0.601703964048,-0.972543819519,-0.727490388655,0.966791391565,0.569873862699,1.04847586852,-0.572174833881,96.0848312378
0.824479,-0.0053689327576,-0.554917550018,-0.00383495196971,0.744364177321,-0.00383495196971,1.25441278929,-0.00498543756063,0.0,0.605922411215,-0.971776829125,-0.727873883852,0.966791391565,0.570640853093,1.04770887813,-0.572174833881,96.0848312378
0.834467,-0.00460194236366,-0.555301045215,-0.00421844716668,0.744747672518,-0.00383495196971,1.2536457989,-0.00460194236366,0.0,0.609757363184,-0.972160324322,-0.727873883852,0.967558381959,0.570257357896,1.04809237332,-0.572174833881,96.0848312378
0.844474,-0.00498543756063,-0.554917550018,-0.00421844716668,0.745131167715,-0.00421844716668,1.2540292941,-0.00498543756063,0.0,0.614359305548,-0.971393333928,-0.727490388655,0.967174886762,0.570640853093,1.04809237332,-0.572558329078,96.0848312378
0.854473,-0.0053689327576,-0.554917550018,-0.00460194236366,0.74321369173,-0.00421844716668,1.25441278929,-0.00498543756063,0.0,0.618194257518,-0.971776829125,-0.727490388655,0.967174886762,0.570257357896,1.04809237332,-0.572941824275,96.0848312378
0.864469,-0.00498543756063,-0.555684540411,-0.00383495196971,0.744364177321,-0.00421844716668,1.2532623037,-0.0053689327576,0.0,0.621645714291,-0.972543819519,-0.727490388655,0.967558381959,0.570640853093,1.04770887813,-0.572558329078,96.0848312378
0.874495,-0.00575242795457,-0.555301045215,-0.00460194236366,0.744747672518,-0.00421844716668,1.2532623037,-0.00460194236366,0.0,0.62548066626,-0.972543819519,-0.727873883852,0.967558381959,0.569873862699,1.04809237332,-0.572174833881,96.0848312378
